Transaction ID,Date,Product ID,Product Name,Product Category,Quantity,PPU,Amount
T003929,14.01.2025,PROD-004,Standing Desk Converter,Furniture,5,"500,000","2,500,000"
T004252,15.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,8,"195,000","1,560,000"
T004253,15.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,4,"900,000","3,600,000"
T004254,15.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,1,"900,000","900,000"
T004255,15.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,4,"380,000","1,520,000"
T004558,16.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,5,"195,000","975,000"
T004863,17.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,"70,000","350,000"
T004864,17.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,1,"195,000","195,000"
T004865,17.01.2025,PROD-003,27-inch 4K Monitor,Electronics,5,"1,200,000","6,000,000"
T005198,18.01.2025,PROD-003,27-inch 4K Monitor,Electronics,3,"1,200,000","3,600,000"
T005508,19.01.2025,PROD-007,USB-C Docking Station,Electronics,1,"340,000","340,000"
T005509,19.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,"25,500","25,500"
T005794,20.01.2025,PROD-003,27-inch 4K Monitor,Electronics,6,"1,200,000","7,200,000"
T005795,20.01.2025,PROD-003,27-inch 4K Monitor,Electronics,6,"1,200,000","7,200,000"
T005796,20.01.2025,PROD-003,27-inch 4K Monitor,Electronics,9,"1,200,000","10,800,000"
T006120,21.01.2025,PROD-010,Webcam 1080p HD,Electronics,4,"180,000","720,000"
T006423,22.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,5,"380,000","1,900,000"
T006424,22.01.2025,PROD-007,USB-C Docking Station,Electronics,8,"340,000","2,720,000"
T006745,23.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,5,"380,000","1,900,000"
T006746,23.01.2025,PROD-007,USB-C Docking Station,Electronics,5,"340,000","1,700,000"
T007060,24.01.2025,PROD-004,Standing Desk Converter,Furniture,7,"500,000","3,500,000"
T007061,24.01.2025,PROD-003,27-inch 4K Monitor,Electronics,1,"1,200,000","1,200,000"
T007369,25.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,3,"195,000","585,000"
T007687,26.01.2025,PROD-010,Webcam 1080p HD,Electronics,5,"180,000","900,000"
T008030,27.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,2,"900,000","1,800,000"
T008031,27.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,"70,000","350,000"
T008032,27.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,8,"750,000","6,000,000"
T008314,28.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,5,"900,000","4,500,000"
T008610,29.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,1,"750,000","750,000"
T008611,29.01.2025,PROD-007,USB-C Docking Station,Electronics,1,"340,000","340,000"
T008891,30.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,1,"380,000","380,000"
T008892,30.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,4,"900,000","3,600,000"
T008893,30.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,8,"750,000","6,000,000"
T009206,31.01.2025,PROD-007,USB-C Docking Station,Electronics,8,"340,000","2,720,000"
T009207,31.01.2025,PROD-007,USB-C Docking Station,Electronics,2,"340,000","680,000"
T010141,03.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,4,"70,000","280,000"
T010142,03.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,6,"70,000","420,000"
T010471,04.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,9,"25,500","229,500"
T011380,07.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,9,"380,000","3,420,000"
T011381,07.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,9,"380,000","3,420,000"
T011670,08.02.2025,PROD-001,Ergonomic Mesh Chair,Furniture,1,"750,000","750,000"
T011671,08.02.2025,PROD-001,Ergonomic Mesh Chair,Furniture,7,"750,000","5,250,000"
T011964,09.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,"25,500","25,500"
T011965,09.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,9,"70,000","630,000"
T012293,10.02.2025,PROD-004,Standing Desk Converter,Furniture,8,"500,000","4,000,000"
T012294,10.02.2025,PROD-003,27-inch 4K Monitor,Electronics,5,"1,200,000","6,000,000"
T012295,10.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,6,"195,000","1,170,000"
T012578,11.02.2025,PROD-003,27-inch 4K Monitor,Electronics,9,"1,200,000","10,800,000"
T012579,11.02.2025,PROD-010,Webcam 1080p HD,Electronics,4,"180,000","720,000"
T012891,12.02.2025,PROD-001,Ergonomic Mesh Chair,Furniture,6,"750,000","4,500,000"
T012892,12.02.2025,PROD-007,USB-C Docking Station,Electronics,7,"340,000","2,380,000"
T012893,12.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,1,"195,000","195,000"
T012894,12.02.2025,PROD-004,Standing Desk Converter,Furniture,5,"500,000","2,500,000"
T013803,15.02.2025,PROD-010,Webcam 1080p HD,Electronics,3,"180,000","540,000"
T013804,15.02.2025,PROD-003,27-inch 4K Monitor,Electronics,10,"1,200,000","12,000,000"
T014088,16.02.2025,PROD-001,Ergonomic Mesh Chair,Furniture,4,"750,000","3,000,000"
T014089,16.02.2025,PROD-007,USB-C Docking Station,Electronics,1,"340,000","340,000"
T014090,16.02.2025,PROD-001,Ergonomic Mesh Chair,Furniture,2,"750,000","1,500,000"
T014665,18.02.2025,PROD-005,Noise-Cancelling Headphones,Electronics,5,"900,000","4,500,000"
T014981,19.02.2025,PROD-005,Noise-Cancelling Headphones,Electronics,2,"900,000","1,800,000"
T014982,19.02.2025,PROD-001,Ergonomic Mesh Chair,Furniture,2,"750,000","1,500,000"
T014983,19.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,3,"195,000","585,000"
T015293,20.02.2025,PROD-005,Noise-Cancelling Headphones,Electronics,1,"900,000","900,000"
T015294,20.02.2025,PROD-010,Webcam 1080p HD,Electronics,4,"180,000","720,000"
T015579,22.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,8,"25,500","204,000"
T015580,22.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,3,"70,000","210,000"
T015581,22.02.2025,PROD-003,27-inch 4K Monitor,Electronics,6,"1,200,000","7,200,000"
T015582,22.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,"70,000","350,000"
T015730,23.02.2025,PROD-004,Standing Desk Converter,Furniture,4,"500,000","2,000,000"
T015731,23.02.2025,PROD-003,27-inch 4K Monitor,Electronics,9,"1,200,000","10,800,000"
T015867,24.02.2025,PROD-010,Webcam 1080p HD,Electronics,7,"180,000","1,260,000"
T015868,24.02.2025,PROD-010,Webcam 1080p HD,Electronics,8,"180,000","1,440,000"
T015869,24.02.2025,PROD-003,27-inch 4K Monitor,Electronics,7,"1,200,000","8,400,000"
T016002,25.02.2025,PROD-005,Noise-Cancelling Headphones,Electronics,7,"900,000","6,300,000"
T016003,25.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,7,"380,000","2,660,000"
T016145,26.02.2025,PROD-005,Noise-Cancelling Headphones,Electronics,9,"900,000","8,100,000"
T016146,26.02.2025,PROD-007,USB-C Docking Station,Electronics,7,"340,000","2,380,000"
T016292,27.02.2025,PROD-005,Noise-Cancelling Headphones,Electronics,5,"900,000","4,500,000"
T016610,01.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,1,"70,000","70,000"
T016759,02.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,8,"750,000","6,000,000"
T016760,02.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,6,"900,000","5,400,000"
T017053,04.03.2025,PROD-010,Webcam 1080p HD,Electronics,4,"180,000","720,000"
T017203,05.03.2025,PROD-003,27-inch 4K Monitor,Electronics,6,"1,200,000","7,200,000"
T017204,05.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,3,"195,000","585,000"
T017830,09.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,6,"25,500","153,000"
T017967,10.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,1,"750,000","750,000"
T017968,10.03.2025,PROD-007,USB-C Docking Station,Electronics,5,"340,000","1,700,000"
T017969,10.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,1,"750,000","750,000"
T017970,10.03.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,7,"380,000","2,660,000"
T018263,12.03.2025,PROD-004,Standing Desk Converter,Furniture,9,"500,000","4,500,000"
T018264,12.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,3,"195,000","585,000"
T018265,12.03.2025,PROD-010,Webcam 1080p HD,Electronics,3,"180,000","540,000"
T018418,13.03.2025,PROD-003,27-inch 4K Monitor,Electronics,2,"1,200,000","2,400,000"
T018419,13.03.2025,PROD-003,27-inch 4K Monitor,Electronics,4,"1,200,000","4,800,000"
T018420,13.03.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,6,"380,000","2,280,000"
T018567,14.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,4,"900,000","3,600,000"
T018721,15.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,6,"900,000","5,400,000"
T018722,15.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,5,"25,500","127,500"
T018723,15.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,4,"25,500","102,000"
T018880,16.03.2025,PROD-010,Webcam 1080p HD,Electronics,4,"180,000","720,000"
T018881,16.03.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,1,"380,000","380,000"
T019183,18.03.2025,PROD-007,USB-C Docking Station,Electronics,5,"340,000","1,700,000"
T019305,19.03.2025,PROD-004,Standing Desk Converter,Furniture,7,"500,000","3,500,000"
T019306,19.03.2025,PROD-007,USB-C Docking Station,Electronics,5,"340,000","1,700,000"
T019307,19.03.2025,PROD-003,27-inch 4K Monitor,Electronics,8,"1,200,000","9,600,000"
T019448,20.03.2025,PROD-007,USB-C Docking Station,Electronics,4,"340,000","1,360,000"
T019593,21.03.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,5,"380,000","1,900,000"
T019594,21.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,3,"25,500","76,500"
T019716,22.03.2025,PROD-010,Webcam 1080p HD,Electronics,8,"180,000","1,440,000"
T019717,22.03.2025,PROD-003,27-inch 4K Monitor,Electronics,5,"1,200,000","6,000,000"
T019879,23.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,5,"25,500","127,500"
T020327,26.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,2,"195,000","390,000"
T020470,27.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,"25,500","178,500"
T020471,27.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,3,"900,000","2,700,000"
T020472,27.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,1,"900,000","900,000"
T020473,27.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,5,"195,000","975,000"
T020639,28.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,9,"900,000","8,100,000"
T020640,28.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,8,"750,000","6,000,000"
T020641,28.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,3,"70,000","210,000"
T020642,28.03.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,7,"380,000","2,660,000"
T020643,28.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,9,"900,000","8,100,000"
T020793,29.03.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,1,"380,000","380,000"
T020794,29.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,6,"750,000","4,500,000"
T021108,31.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,"25,500","25,500"
T021109,31.03.2025,PROD-003,27-inch 4K Monitor,Electronics,9,"1,200,000","10,800,000"
T021110,31.03.2025,PROD-010,Webcam 1080p HD,Electronics,4,"180,000","720,000"
T021111,31.03.2025,PROD-007,USB-C Docking Station,Electronics,2,"340,000","680,000"
T021112,31.03.2025,PROD-003,27-inch 4K Monitor,Electronics,4,"1,200,000","4,800,000"
T021250,01.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,4,"25,500","102,000"
T021396,02.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,3,"25,500","76,500"
T021554,03.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,4,"25,500","102,000"
T021555,03.04.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,1,"380,000","380,000"
T021556,03.04.2025,PROD-005,Noise-Cancelling Headphones,Electronics,1,"900,000","900,000"
T021557,03.04.2025,PROD-005,Noise-Cancelling Headphones,Electronics,4,"900,000","3,600,000"
T021698,04.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,8,"25,500","204,000"
T021699,04.04.2025,PROD-005,Noise-Cancelling Headphones,Electronics,5,"900,000","4,500,000"
T021862,05.04.2025,PROD-007,USB-C Docking Station,Electronics,10,"340,000","3,400,000"
T022021,06.04.2025,PROD-004,Standing Desk Converter,Furniture,6,"500,000","3,000,000"
T022022,06.04.2025,PROD-001,Ergonomic Mesh Chair,Furniture,10,"750,000","7,500,000"
T022023,06.04.2025,PROD-005,Noise-Cancelling Headphones,Electronics,7,"900,000","6,300,000"
T022137,07.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,"25,500","178,500"
T022437,09.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,"25,500","255,000"
T022438,09.04.2025,PROD-010,Webcam 1080p HD,Electronics,3,"180,000","540,000"
T022439,09.04.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,1,"70,000","70,000"
T022568,10.04.2025,PROD-009,Adjustable Monitor Arm,Furniture,5,"195,000","975,000"
T022569,10.04.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,3,"380,000","1,140,000"
T022570,10.04.2025,PROD-009,Adjustable Monitor Arm,Furniture,9,"195,000","1,755,000"
T022571,10.04.2025,PROD-009,Adjustable Monitor Arm,Furniture,10,"195,000","1,950,000"
T022572,10.04.2025,PROD-001,Ergonomic Mesh Chair,Furniture,4,"750,000","3,000,000"
T022725,11.04.2025,PROD-004,Standing Desk Converter,Furniture,7,"500,000","3,500,000"
T022834,12.04.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,9,"70,000","630,000"
T022835,12.04.2025,PROD-010,Webcam 1080p HD,Electronics,6,"180,000","1,080,000"
T022940,13.04.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,1,"70,000","70,000"
T023155,15.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,2,"25,500","51,000"
T023479,18.04.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,2,"380,000","760,000"
T023560,19.04.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,2,"70,000","140,000"
T023672,20.04.2025,PROD-009,Adjustable Monitor Arm,Furniture,1,"195,000","195,000"
T023754,21.04.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,10,"380,000","3,800,000"
T023755,21.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,"25,500","25,500"
T023862,22.04.2025,PROD-010,Webcam 1080p HD,Electronics,8,"180,000","1,440,000"
T023949,23.04.2025,PROD-009,Adjustable Monitor Arm,Furniture,8,"195,000","1,560,000"
T023950,23.04.2025,PROD-003,27-inch 4K Monitor,Electronics,6,"1,200,000","7,200,000"
T023951,23.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,8,"25,500","204,000"
T024128,25.04.2025,PROD-007,USB-C Docking Station,Electronics,8,"340,000","2,720,000"
T024129,25.04.2025,PROD-005,Noise-Cancelling Headphones,Electronics,3,"900,000","2,700,000"
T024343,27.04.2025,PROD-005,Noise-Cancelling Headphones,Electronics,6,"900,000","5,400,000"
T024441,28.04.2025,PROD-007,USB-C Docking Station,Electronics,3,"340,000","1,020,000"
T024442,28.04.2025,PROD-007,USB-C Docking Station,Electronics,4,"340,000","1,360,000"
T024543,29.04.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,10,"380,000","3,800,000"
T024632,30.04.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,1,"380,000","380,000"
T024633,30.04.2025,PROD-003,27-inch 4K Monitor,Electronics,2,"1,200,000","2,400,000"
T024634,30.04.2025,PROD-007,USB-C Docking Station,Electronics,6,"340,000","2,040,000"
T024826,02.05.2025,PROD-003,27-inch 4K Monitor,Electronics,8,"1,200,000","9,600,000"
T024827,02.05.2025,PROD-004,Standing Desk Converter,Furniture,8,"500,000","4,000,000"
T025026,04.05.2025,PROD-007,USB-C Docking Station,Electronics,2,"340,000","680,000"
T025124,05.05.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,10,"380,000","3,800,000"
T025125,05.05.2025,PROD-001,Ergonomic Mesh Chair,Furniture,9,"750,000","6,750,000"
T025221,06.05.2025,PROD-009,Adjustable Monitor Arm,Furniture,8,"195,000","1,560,000"
T025222,06.05.2025,PROD-004,Standing Desk Converter,Furniture,8,"500,000","4,000,000"
T025223,06.05.2025,PROD-003,27-inch 4K Monitor,Electronics,1,"1,200,000","1,200,000"
T025318,07.05.2025,PROD-003,27-inch 4K Monitor,Electronics,7,"1,200,000","8,400,000"
T025319,07.05.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,9,"25,500","229,500"
T025320,07.05.2025,PROD-001,Ergonomic Mesh Chair,Furniture,2,"750,000","1,500,000"
T025321,07.05.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,6,"25,500","153,000"
T025322,07.05.2025,PROD-005,Noise-Cancelling Headphones,Electronics,8,"900,000","7,200,000"
T025425,08.05.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,"70,000","700,000"
T025426,08.05.2025,PROD-007,USB-C Docking Station,Electronics,9,"340,000","3,060,000"
T025529,09.05.2025,PROD-007,USB-C Docking Station,Electronics,2,"340,000","680,000"
T025709,11.05.2025,PROD-004,Standing Desk Converter,Furniture,10,"500,000","5,000,000"
T025710,11.05.2025,PROD-005,Noise-Cancelling Headphones,Electronics,10,"900,000","9,000,000"
T025804,12.05.2025,PROD-001,Ergonomic Mesh Chair,Furniture,7,"750,000","5,250,000"
T025905,13.05.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,"25,500","178,500"
T025906,13.05.2025,PROD-007,USB-C Docking Station,Electronics,8,"340,000","2,720,000"
T026011,14.05.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,1,"70,000","70,000"
T026012,14.05.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,6,"380,000","2,280,000"
T026104,15.05.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,"70,000","700,000"
T026105,15.05.2025,PROD-003,27-inch 4K Monitor,Electronics,5,"1,200,000","6,000,000"
T026222,16.05.2025,PROD-001,Ergonomic Mesh Chair,Furniture,7,"750,000","5,250,000"
T026223,16.05.2025,PROD-005,Noise-Cancelling Headphones,Electronics,8,"900,000","7,200,000"
T026307,17.05.2025,PROD-007,USB-C Docking Station,Electronics,9,"340,000","3,060,000"
T026308,17.05.2025,PROD-005,Noise-Cancelling Headphones,Electronics,6,"900,000","5,400,000"
T026409,18.05.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,4,"70,000","280,000"
T026410,18.05.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,5,"380,000","1,900,000"
T026508,19.05.2025,PROD-001,Ergonomic Mesh Chair,Furniture,5,"750,000","3,750,000"
T026593,20.05.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,8,"380,000","3,040,000"
T026688,21.05.2025,PROD-004,Standing Desk Converter,Furniture,3,"500,000","1,500,000"
T026689,21.05.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,3,"380,000","1,140,000"
T026690,21.05.2025,PROD-009,Adjustable Monitor Arm,Furniture,6,"195,000","1,170,000"
T026786,22.05.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,"25,500","178,500"
T026787,22.05.2025,PROD-001,Ergonomic Mesh Chair,Furniture,9,"750,000","6,750,000"
T026788,22.05.2025,PROD-010,Webcam 1080p HD,Electronics,5,"180,000","900,000"
T026903,23.05.2025,PROD-001,Ergonomic Mesh Chair,Furniture,10,"750,000","7,500,000"
T027015,24.05.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,8,"25,500","204,000"
T027104,25.05.2025,PROD-007,USB-C Docking Station,Electronics,2,"340,000","680,000"
T027105,25.05.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,9,"380,000","3,420,000"
T027199,26.05.2025,PROD-009,Adjustable Monitor Arm,Furniture,5,"195,000","975,000"
T027200,26.05.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,"70,000","350,000"
T027395,28.05.2025,PROD-007,USB-C Docking Station,Electronics,10,"340,000","3,400,000"
T027488,29.05.2025,PROD-004,Standing Desk Converter,Furniture,1,"500,000","500,000"
T027489,29.05.2025,PROD-004,Standing Desk Converter,Furniture,1,"500,000","500,000"
T027600,30.05.2025,PROD-010,Webcam 1080p HD,Electronics,5,"180,000","900,000"
T027601,30.05.2025,PROD-007,USB-C Docking Station,Electronics,4,"340,000","1,360,000"
T027688,31.05.2025,PROD-010,Webcam 1080p HD,Electronics,4,"180,000","720,000"
T027768,01.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,1,"70,000","70,000"
